source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
nsar_vor_bl,other dm treatments,4039434,4298744,snomed:16403005,non-steroidal anti-inflammatory agent,snomed:384953001,antidiabetic agent,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
nsar,other dm treatments,4039434,4298744,snomed:16403005,non-steroidal anti-inflammatory agent,snomed:384953001,antidiabetic agent,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v3furo,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurov12,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12furo,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurov3,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1furo,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
blfuro,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurov6,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18furo,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurobl,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosefurov18,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosefurov1,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6furo,loop diuretics,956874,21601517,rxnorm:4603,furosemide,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
diuadj12,loop diuretics,21601461,21601517,atc:c03,diuretics,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj6,loop diuretics,21601461,21601517,atc:c03,diuretics,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadjbl,loop diuretics,21601461,21601517,atc:c03,diuretics,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj3,loop diuretics,21601461,21601517,atc:c03,diuretics,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj1,loop diuretics,21601461,21601517,atc:c03,diuretics,atc:c03ca,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj12,thiazides,21601461,21601490,atc:c03,diuretics,atc:c03ba,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj6,thiazides,21601461,21601490,atc:c03,diuretics,atc:c03ba,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadjbl,thiazides,21601461,21601490,atc:c03,diuretics,atc:c03ba,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj3,thiazides,21601461,21601490,atc:c03,diuretics,atc:c03ba,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj1,thiazides,21601461,21601490,atc:c03,diuretics,atc:c03ba,"""sulfonamides, plain""",drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj12,potassium sparing diuretics,21601461,21601532,atc:c03,diuretics,atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj6,potassium sparing diuretics,21601461,21601532,atc:c03,diuretics,atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadjbl,potassium sparing diuretics,21601461,21601532,atc:c03,diuretics,atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj3,potassium sparing diuretics,21601461,21601532,atc:c03,diuretics,atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj1,potassium sparing diuretics,21601461,21601532,atc:c03,diuretics,atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj12,aldosterone receptor antagonists,21601461,21601533,atc:c03,diuretics,atc:c03da,aldosterone antagonists,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj6,aldosterone receptor antagonists,21601461,21601533,atc:c03,diuretics,atc:c03da,aldosterone antagonists,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadjbl,aldosterone receptor antagonists,21601461,21601533,atc:c03,diuretics,atc:c03da,aldosterone antagonists,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj3,aldosterone receptor antagonists,21601461,21601533,atc:c03,diuretics,atc:c03da,aldosterone antagonists,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
diuadj1,aldosterone receptor antagonists,21601461,21601533,atc:c03,diuretics,atc:c03da,aldosterone antagonists,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
a_12,a,21494310,1030141,loinc:80066-4,mitral valve maximum a-wave velocity by us.doppler,loinc:lp72029-9,a-wave,measurement,semantic match,baseline time,baseline time,continuous_variable,centimeter per second,int,continuous_variable,centimeter per second,float,"For harmonization, no transformation required."
a,a,21494310,1030141,loinc:80066-4,mitral valve maximum a-wave velocity by us.doppler,loinc:lp72029-9,a-wave,measurement,semantic match,baseline time,baseline time,continuous_variable,centimeter per second,int,continuous_variable,centimeter per second,float,"For harmonization, no transformation required."
a_18,a,21494310,1030141,loinc:80066-4,mitral valve maximum a-wave velocity by us.doppler,loinc:lp72029-9,a-wave,measurement,semantic match,baseline time,baseline time,continuous_variable,centimeter per second,int,continuous_variable,centimeter per second,float,"For harmonization, no transformation required."
loop_at_v12,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
loop_dose_v3,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
loop_at_v18,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
loop_dose_v18,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
loop_dose_v12,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
loop_at_v6,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
loop_atv3,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
loop_at_bl,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
loop_dose_v6,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
loop_dose_v1,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
loop_dose_bl,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
loop_at_v1,potassium sparing diuretics,21601554,21601532,atc:c03eb01,"furosemide and potassium-sparing agents,systemic",atc:c03d,aldosterone antagonists and other potassium-sparing agents,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
