source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
hstnt_v3,hstnt,36303871,36303871,loinc:89576-3,troponin t.cardiac panel - serum or plasma by high sensitivity method,loinc:89576-3,troponin t.cardiac panel - serum or plasma by high sensitivity method,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,nanogram per milliliter,float,Unit conversion required (RQ dependent)
hstnt_v18,hstnt,36303871,36303871,loinc:89576-3,troponin t.cardiac panel - serum or plasma by high sensitivity method,loinc:89576-3,troponin t.cardiac panel - serum or plasma by high sensitivity method,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,nanogram per milliliter,float,Unit conversion required (RQ dependent)
datecabgmonth,historyofcabg,36305599,36305599,loinc:88654-9,history of coronary artery bypass graft surgery,loinc:88654-9,history of coronary artery bypass graft surgery,condition_era,exact match,baseline time,baseline time,qualitative_variable,millimeter,datetime,binary_class_variable,,str,"This variable pair involves a qualitative variable (string/text-based) and a categorical variable (binary or multi-class). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
datecabgyear,historyofcabg,36305599,36305599,loinc:88654-9,history of coronary artery bypass graft surgery,loinc:88654-9,history of coronary artery bypass graft surgery,condition_era,exact match,baseline time,baseline time,qualitative_variable,year,datetime,binary_class_variable,,str,"This variable pair involves a qualitative variable (string/text-based) and a categorical variable (binary or multi-class). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
dateptcamonth,historyofpci,36305755,36305755,loinc:88656-4,history of percutaneous coronary intervention,loinc:88656-4,history of percutaneous coronary intervention,condition_era,exact match,baseline time,baseline time,qualitative_variable,millimeter,datetime,binary_class_variable,,str,"This variable pair involves a qualitative variable (string/text-based) and a categorical variable (binary or multi-class). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
dateptcayear,historyofpci,36305755,36305755,loinc:88656-4,history of percutaneous coronary intervention,loinc:88656-4,history of percutaneous coronary intervention,condition_era,exact match,baseline time,baseline time,qualitative_variable,year,datetime,binary_class_variable,,str,"This variable pair involves a qualitative variable (string/text-based) and a categorical variable (binary or multi-class). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
gdf15_v3,gdf15,37020363,37020363,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,int,"For harmonization, no transformation required."
gdf15_v18,gdf15,37020363,37020363,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,int,"For harmonization, no transformation required."
gdf15_v6,gdf15,37020363,37020363,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,int,"For harmonization, no transformation required."
gdf15_v12,gdf15,37020363,37020363,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,int,"For harmonization, no transformation required."
gdf15_bl,gdf15,37020363,37020363,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,int,"For harmonization, no transformation required."
gdf15_v1,gdf15,37020363,37020363,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,loinc:92665-9,growth and differentiation factor 15 [mass/volume] in serum or plasma by immunoassay,measurement,exact match,baseline time,baseline time,continuous_variable,picogram per milliliter,float,continuous_variable,picogram per milliliter,int,"For harmonization, no transformation required."
alt,alt,46235106,46235106,loinc:76625-3,alanine aminotransferase [enzymatic activity/volume] in blood,loinc:76625-3,alanine aminotransferase [enzymatic activity/volume] in blood,measurement,exact match,baseline time,baseline time,continuous_variable,international unit per liter,float,continuous_variable,international unit per liter,float,"For harmonization, no transformation required."
egfr_cg_bl,egfr (derived),37169169,37169169,snomed:1556501000000100,Estimated creatinine clearance calculated using actual body weight Cockcroft-Gault formula,snomed:1556501000000100,Estimated creatinine clearance calculated using actual body weight Cockcroft-Gault formula,,derived match,baseline time,baseline time,continuous_variable,milliliter per minute per 1.73 square meter,float,,,,Transformation Not applicable (invalid statistical type)
dmyear,diabetes,201820,201820,snomed:73211009,diabetes mellitus,snomed:73211009,diabetes mellitus,condition_era|observation,cross domain exact match,baseline time,baseline time,qualitative_variable,year,datetime,binary_class_variable,,str,"This variable pair involves a qualitative variable (string/text-based) and a categorical variable (binary or multi-class). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
diabetes,diabetes,201820,201820,snomed:73211009,diabetes mellitus,snomed:73211009,diabetes mellitus,condition_occurrence|observation,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
copd01,historycopd,255573,255573,snomed:13645005,chronic obstructive lung disease,snomed:13645005,chronic obstructive lung disease,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
copd,historycopd,255573,255573,snomed:13645005,chronic obstructive lung disease,snomed:13645005,chronic obstructive lung disease,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,str,"For harmonization, convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question"
afib_bl,atrialfibrillation,313217,313217,snomed:49436004,atrial fibrillation,snomed:49436004,atrial fibrillation,measurement|observation,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
afib_12,atrialfibrillation,313217,313217,snomed:49436004,atrial fibrillation,snomed:49436004,atrial fibrillation,measurement|observation,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
afib_18,atrialfibrillation,313217,313217,snomed:49436004,atrial fibrillation,snomed:49436004,atrial fibrillation,measurement|observation,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
causeofheartfailure,hf.first.diagnosed,316139,316139,snomed:84114007,heart failure,snomed:84114007,heart failure,observation|condition_occurrence,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,qualitative_variable,,datetime,"This variable pair involves categorical variable (binary or multi-class) and  a qualitative variable (string/text-based). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
firstmanifest,hf.first.diagnosed,316139,316139,snomed:84114007,heart failure,snomed:84114007,heart failure,condition_era|condition_occurrence,cross domain exact match,baseline time,baseline time,continuous_variable,month,int,qualitative_variable,,datetime,Transformation rule not defined
causeofheartfailure,lvef_cat,316139,316139,snomed:84114007,heart failure,snomed:84114007,heart failure,observation|condition_era,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
hypertension,hypertension,316866,316866,snomed:38341003,hypertensive disorder,snomed:38341003,hypertensive disorder,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
@6mwt_distance,x6.min.gehtest,606289,606289,snomed:1144649008,6 minute walk test distance,snomed:1144649008,6 minute walk test distance,observation|measurement,cross domain exact match,baseline time,baseline time,continuous_variable,meter,int,continuous_variable,meter,float,"For harmonization, no transformation required."
v126mwtdistance,x6.min.gehtest,606289,606289,snomed:1144649008,6 minute walk test distance,snomed:1144649008,6 minute walk test distance,observation|measurement,cross domain exact match,baseline time,baseline time,continuous_variable,meter,int,continuous_variable,meter,float,"For harmonization, no transformation required."
v186mwtdistance,x6.min.gehtest,606289,606289,snomed:1144649008,6 minute walk test distance,snomed:1144649008,6 minute walk test distance,observation|measurement,cross domain exact match,baseline time,baseline time,continuous_variable,meter,int,continuous_variable,meter,float,"For harmonization, no transformation required."
stopyears,smoker,761009,761009,snomed:1311000175101,smoking assessment,snomed:1311000175101,smoking assessment,condition_occurrence|observation,cross domain exact match,baseline time,baseline time,continuous_variable,year,int,multi_class_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
smoking,smoker,761009,761009,snomed:1311000175101,smoking assessment,snomed:1311000175101,smoking assessment,condition_occurrence|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
chol,tchol,3019900,3019900,loinc:14647-2,cholesterol [moles/volume] in serum or plasma,snomed:14647-2,cholesterol [moles/volume] in serum or plasma,measurement|measurement,cross domain approximate match,baseline time,baseline time,continuous_variable,millimole per liter,float,continuous_variable,milligram per deciliter,int,Unit conversion required (RQ dependent)
bnp1_reached,nt.pro.bnp,3029187,3029187,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,observation|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,picogram per milliliter,float,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
bnp3_reached,nt.pro.bnp,3029187,3029187,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,observation|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,picogram per milliliter,float,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
bnp18_reached,nt.pro.bnp,3029187,3029187,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,observation|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,picogram per milliliter,float,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
bnp6_reached,nt.pro.bnp,3029187,3029187,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,observation|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,picogram per milliliter,float,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
bnp12_reached,nt.pro.bnp,3029187,3029187,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,loinc:33762-6,natriuretic peptide.b prohormone n-terminal [mass/volume] in serum or plasma,observation|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,picogram per milliliter,float,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
paod01,peripheralarterydisease,3654996,3654996,snomed:840580004,peripheral arterial disease,snomed:840580004,peripheral arterial disease,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
paod,peripheralarterydisease,3654996,3654996,snomed:840580004,peripheral arterial disease,snomed:840580004,peripheral arterial disease,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,str,"For harmonization, convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question"
hyperchol,hypercholesterolemia,4029305,4029305,snomed:13644009,hypercholesterolemia,snomed:13644009,hypercholesterolemia,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
pm01,pacemakericd,4030875,4030875,snomed:14106009,cardiac pacemaker,snomed:14106009,cardiac pacemaker,measurement|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dcmyear,dcm.hf,4163710,4163710,snomed:399020009,dilated cardiomyopathy,snomed:399020009,dilated cardiomyopathy,condition_era|observation,cross domain exact match,baseline time,baseline time,qualitative_variable,year,datetime,binary_class_variable,,int,"This variable pair involves a qualitative variable (string/text-based) and a categorical variable (binary or multi-class). Harmonization is conditionally possible if the qualitative variable contains a finite and consistently used set of values that can be reliably mapped to the categorical codes. Transformation requires: (1) value normalization (e.g., spelling, casing), and (2) manual or automated mapping to standardized categories. This process may incur minor information loss and should be justified based on the harmonization goal. Applicability is limited to cases where the qualitative variable represents discrete categories, not unstructured narrative text."
dcm,dcm.hf,4163710,4163710,snomed:399020009,dilated cardiomyopathy,snomed:399020009,dilated cardiomyopathy,condition_occurrence|observation,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
prevhosp,ep_hosp_hf,4215511,4215511,snomed:416683003,emergency hospital admission for heart failure,snomed:416683003,emergency hospital admission for heart failure,condition_occurrence|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
numberhosp_hf,ep_hosp_hf,4215511,4215511,snomed:416683003,emergency hospital admission for heart failure,snomed:416683003,emergency hospital admission for heart failure,condition_occurrence|measurement,cross domain exact match,baseline time,baseline time,continuous_variable,,int,binary_class_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
hf_hosp,ep_hosp_hf,4215511,4215511,snomed:416683003,emergency hospital admission for heart failure,snomed:416683003,emergency hospital admission for heart failure,condition_occurrence|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
prevhosp,fu_hosp_hf,4215511,4215511,snomed:416683003,emergency hospital admission for heart failure,snomed:416683003,emergency hospital admission for heart failure,condition_occurrence|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
numberhosp_hf,fu_hosp_hf,4215511,4215511,snomed:416683003,emergency hospital admission for heart failure,snomed:416683003,emergency hospital admission for heart failure,condition_occurrence|measurement,cross domain exact match,baseline time,baseline time,continuous_variable,,int,continuous_variable,,int,"For harmonization, no transformation required."
hf_hosp,fu_hosp_hf,4215511,4215511,snomed:416683003,emergency hospital admission for heart failure,snomed:416683003,emergency hospital admission for heart failure,condition_occurrence|measurement,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
nyha18_class,nyha,4223299,4223299,snomed:420816009,new york heart association classification,snomed:762994006,new york heart association classification,observation|observation,cross domain approximate match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
nyha3_class,nyha,4223299,4223299,snomed:420816009,new york heart association classification,snomed:762994006,new york heart association classification,observation|observation,cross domain approximate match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
nyha1_class,nyha,4223299,4223299,snomed:420816009,new york heart association classification,snomed:762994006,new york heart association classification,observation|observation,cross domain approximate match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
nyha_class,nyha,4223299,4223299,snomed:420816009,new york heart association classification,snomed:762994006,new york heart association classification,observation|observation,cross domain approximate match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
nyha6_class,nyha,4223299,4223299,snomed:420816009,new york heart association classification,snomed:762994006,new york heart association classification,observation|observation,cross domain approximate match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
nyha12_class,nyha,4223299,4223299,snomed:420816009,new york heart association classification,snomed:762994006,new york heart association classification,observation|observation,cross domain approximate match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
edema18,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edemahist18,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edema6,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edema1,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edemahist12,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edemahist3,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edema12,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edemahistory,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edema3,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edemahist6,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edemahist1,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
edema,edema,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement|observation,cross domain exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,,int,"For harmonization, you may discretize continuous variables into categorical classes, but only when the resulting information loss is acceptable for the research question. Represent each clinical domain with two elements: 1Presence/absence flag:a binary indicator showing whether an event exists, 2) Event category: a categorical field specifying which event occurred (e.g., which condition, which procedure, which device etc)."
hist_mi,historyofmyocardialinfarction,4329847,4329847,snomed:22298006,myocardial infarction,snomed:22298006,myocardial infarction,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
other_mi,historyofmyocardialinfarction,4329847,4329847,snomed:22298006,myocardial infarction,snomed:22298006,myocardial infarction,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ant_mi,historyofmyocardialinfarction,4329847,4329847,snomed:22298006,myocardial infarction,snomed:22298006,myocardial infarction,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
pci,historyofpci,36305755,36305755,loinc:88656-4,history of percutaneous coronary intervention,loinc:88656-4,history of percutaneous coronary intervention,condition_occurrence|condition_era,cross domain exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
egfr_ckd_1,egfr,37393011,37393011,snomed:1011481000000105,egfr (estimated glomerular filtration rate) using creatinine chronic kidney disease epidemiology collaboration equation per 1.73 square metres,snomed:1011481000000105,egfr (estimated glomerular filtration rate) using creatinine chronic kidney disease epidemiology collaboration equation per 1.73 square metres,measurement|observation,cross domain exact match,baseline time,baseline time,continuous_variable,milliliter per minute per 1.73 square meter,float,continuous_variable,milliliter per minute per 1.73 square meter,float,"For harmonization, no transformation required."
egfr_ckd_18,egfr,37393011,37393011,snomed:1011481000000105,egfr (estimated glomerular filtration rate) using creatinine chronic kidney disease epidemiology collaboration equation per 1.73 square metres,snomed:1011481000000105,egfr (estimated glomerular filtration rate) using creatinine chronic kidney disease epidemiology collaboration equation per 1.73 square metres,measurement|observation,cross domain exact match,baseline time,baseline time,continuous_variable,milliliter per minute per 1.73 square meter,float,continuous_variable,milliliter per minute per 1.73 square meter,float,"For harmonization, no transformation required."
